# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.170416 -----------------
#dely    BF
0.050 -0.202130 -0.000089
0.150 -0.190843 -0.000086
0.250 -0.176741 -0.000083
0.350 -0.166024 -0.000081
0.450 -0.153016 -0.000078
0.550 -0.138692 -0.000074
0.650 -0.124554 -0.000071
0.750 -0.111512 -0.000067
0.850 -0.098972 -0.000064
0.950 -0.084847 -0.000059
1.050 -0.070539 -0.000053
1.150 -0.058600 -0.000048
1.250 -0.046694 -0.000042
1.350 -0.034795 -0.000035
1.450 -0.023309 -0.000027
1.550 -0.014220 -0.000020
1.650 -0.006869 -0.000013
1.750 -0.001800 -0.000006
