# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.261731 -----------------
#dely    BF
0.050 0.426688 0.000122
0.150 0.391591 0.000116
0.250 0.351281 0.000109
0.350 0.306180 0.000101
0.450 0.260637 0.000091
0.550 0.217347 0.000082
0.650 0.175512 0.000072
0.750 0.139238 0.000062
0.850 0.107592 0.000053
0.950 0.080570 0.000044
1.050 0.057914 0.000035
1.150 0.039868 0.000027
1.250 0.027169 0.000021
1.350 0.017127 0.000016
1.450 0.010165 0.000011
1.550 0.005479 0.000007
1.650 0.002347 0.000004
1.750 0.000604 0.000002
