# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0197464 -----------------
#dely    BF
0.050 -0.063310 -0.000020
0.150 -0.058863 -0.000020
0.250 -0.053716 -0.000019
0.350 -0.044312 -0.000016
0.450 -0.034404 -0.000013
0.550 -0.024836 -0.000010
0.650 -0.015626 -0.000007
0.750 -0.008255 -0.000004
0.850 0.000326 0.000000
0.950 0.006795 0.000004
1.050 0.010847 0.000006
1.150 0.013863 0.000009
1.250 0.016014 0.000012
1.350 0.016883 0.000014
1.450 0.015617 0.000015
1.550 0.013181 0.000016
1.650 0.008961 0.000015
1.750 0.003371 0.000010
