# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0795406 -----------------
#dely    BF
0.050 0.181665 0.000710
0.150 0.162728 0.000653
0.250 0.139859 0.000582
0.350 0.102948 0.000456
0.450 0.071728 0.000344
0.550 0.046552 0.000244
0.650 0.029759 0.000173
0.750 0.019139 0.000124
0.850 0.012817 0.000094
0.950 0.009878 0.000085
1.050 0.007755 0.000080
1.150 0.005003 0.000065
1.250 0.003449 0.000058
1.350 0.001618 0.000039
1.450 0.000414 0.000016
1.550 0.000093 0.000008
1.650 0.000000 0.000000
1.750 0.000000 0.000000
