# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0204329 -----------------
#dely    BF
0.050 -0.022855 -0.000010
0.150 -0.023510 -0.000010
0.250 -0.021927 -0.000010
0.350 -0.019831 -0.000009
0.450 -0.018338 -0.000009
0.550 -0.016810 -0.000009
0.650 -0.016262 -0.000009
0.750 -0.014329 -0.000008
0.850 -0.013361 -0.000008
0.950 -0.012144 -0.000008
1.050 -0.009814 -0.000007
1.150 -0.008018 -0.000006
1.250 -0.005762 -0.000005
1.350 -0.003066 -0.000003
1.450 -0.001004 -0.000001
1.550 0.000628 0.000001
1.650 0.001386 0.000002
1.750 0.000689 0.000002
