# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0376904 -----------------
#dely    BF
0.050 -0.086363 -0.000295
0.150 -0.084673 -0.000297
0.250 -0.080611 -0.000296
0.350 -0.068007 -0.000268
0.450 -0.052550 -0.000225
0.550 -0.034682 -0.000165
0.650 -0.015687 -0.000084
0.750 -0.001630 -0.000010
0.850 0.007263 0.000051
0.950 0.012373 0.000104
1.050 0.011686 0.000119
1.150 0.008337 0.000109
1.250 0.004751 0.000082
1.350 0.002212 0.000055
1.450 0.000613 0.000026
1.550 0.000061 0.000005
1.650 0.000003 0.000001
1.750 0.000000 0.000000
