# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.351649 -----------------
#dely    BF
0.050 0.532584 0.000164
0.150 0.498559 0.000159
0.250 0.455368 0.000151
0.350 0.408796 0.000142
0.450 0.361128 0.000132
0.550 0.307603 0.000119
0.650 0.257650 0.000107
0.750 0.206556 0.000092
0.850 0.162270 0.000078
0.950 0.122003 0.000064
1.050 0.085334 0.000049
1.150 0.056927 0.000037
1.250 0.035162 0.000026
1.350 0.019074 0.000016
1.450 0.008010 0.000008
1.550 0.001825 0.000002
1.650 -0.001518 -0.000003
1.750 -0.000838 -0.000002
