# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.251284 -----------------
#dely    BF
0.050 0.263838 0.000081
0.150 0.250481 0.000080
0.250 0.241664 0.000080
0.350 0.233303 0.000081
0.450 0.229127 0.000084
0.550 0.216276 0.000084
0.650 0.200237 0.000083
0.750 0.184539 0.000082
0.850 0.163775 0.000079
0.950 0.139634 0.000074
1.050 0.113503 0.000066
1.150 0.091070 0.000059
1.250 0.069871 0.000051
1.350 0.049515 0.000042
1.450 0.033475 0.000033
1.550 0.020400 0.000025
1.650 0.009568 0.000016
1.750 0.002561 0.000008
