# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00193115 -----------------
#dely    BF
0.050 -0.052761 -0.000178
0.150 -0.041972 -0.000146
0.250 -0.023077 -0.000086
0.350 -0.004109 -0.000017
0.450 0.009094 0.000041
0.550 0.015894 0.000081
0.650 0.018908 0.000111
0.750 0.018433 0.000126
0.850 0.014604 0.000118
0.950 0.010897 0.000105
1.050 0.007476 0.000088
1.150 0.004049 0.000061
1.250 0.002159 0.000042
1.350 0.000871 0.000024
1.450 0.000199 0.000009
1.550 0.000024 0.000003
1.650 0.000000 0.000000
1.750 0.000000 0.000000
