# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0227924 -----------------
#dely    BF
0.050 -0.034724 -0.000173
0.150 -0.034747 -0.000177
0.250 -0.030883 -0.000163
0.350 -0.027253 -0.000151
0.450 -0.024152 -0.000144
0.550 -0.020525 -0.000134
0.650 -0.017122 -0.000122
0.750 -0.012924 -0.000102
0.850 -0.009667 -0.000085
0.950 -0.007169 -0.000072
1.050 -0.004258 -0.000051
1.150 -0.002609 -0.000037
1.250 -0.001256 -0.000023
1.350 -0.000452 -0.000012
1.450 -0.000164 -0.000007
1.550 -0.000020 -0.000002
1.650 0.000000 0.000000
1.750 0.000000 0.000000
