# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.032523 -----------------
#dely    BF
0.050 -0.052730 -0.000278
0.150 -0.049205 -0.000265
0.250 -0.045334 -0.000254
0.350 -0.039823 -0.000235
0.450 -0.034314 -0.000219
0.550 -0.029709 -0.000205
0.650 -0.023908 -0.000180
0.750 -0.018137 -0.000152
0.850 -0.013381 -0.000125
0.950 -0.009257 -0.000099
1.050 -0.005410 -0.000067
1.150 -0.002757 -0.000041
1.250 -0.001007 -0.000019
1.350 -0.000319 -0.000008
1.450 0.000069 0.000003
1.550 -0.000010 -0.000001
1.650 0.000000 0.000000
1.750 0.000000 0.000000
