# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0271044 -----------------
#dely    BF
0.050 -0.070370 -0.000197
0.150 -0.064936 -0.000186
0.250 -0.057463 -0.000170
0.350 -0.046365 -0.000144
0.450 -0.035168 -0.000116
0.550 -0.023551 -0.000083
0.650 -0.013769 -0.000052
0.750 -0.004808 -0.000020
0.850 0.002847 0.000013
0.950 0.007254 0.000037
1.050 0.009848 0.000057
1.150 0.009885 0.000068
1.250 0.007987 0.000067
1.350 0.004610 0.000051
1.450 0.002278 0.000036
1.550 0.000617 0.000016
1.650 0.000058 0.000004
1.750 0.000000 0.000000
