# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0393635 -----------------
#dely    BF
0.050 -0.094027 -0.000368
0.150 -0.082967 -0.000333
0.250 -0.066086 -0.000275
0.350 -0.047338 -0.000209
0.450 -0.031139 -0.000150
0.550 -0.019203 -0.000101
0.650 -0.011407 -0.000066
0.750 -0.008328 -0.000054
0.850 -0.006987 -0.000051
0.950 -0.006876 -0.000059
1.050 -0.006809 -0.000070
1.150 -0.006044 -0.000078
1.250 -0.004252 -0.000071
1.350 -0.001681 -0.000040
1.450 -0.000459 -0.000018
1.550 -0.000032 -0.000003
1.650 0.000000 0.000000
1.750 0.000000 0.000000
