1 1.72849 1.14524 0.691152 1.5192 1 2.11403 1.94658 0.871452 1.40568 1 -0.198168 -0.0100168 1.37896 -0.196995 1 -0.825407 -0.176962 1.87312 -0.744574 
1 -0.805734 -1.72621 -0.731219 -1.48581 1 0.506519 -0.0968281 -0.677796 -0.931553 1 0.437096 0.357262 1.53255 0.831386 1 0.357783 -1.19866 -1.81302 -0.978297 
1 2.71537 1.8798 -0.450751 1.27212 1 1.4228 0.684474 0.223706 0.978297 1 1.84905 0.87813 -0.991653 0.210351 1 0.364356 -0.764608 0.677796 1.30551 
1 -1.52197 -1.28548 0.984975 -1.68614 1 2.75973 1.50584 -1.21202 1.02504 1 1.50784 1.92654 0.0233722 -0.871452 1 -1.43329 -0.691152 1.31886 -1.96661 
1 -0.0473481 0.54424 1.59265 -0.42404 1 -1.01482 -0.731219 0.664441 -1.7596 1 0.230075 -0.657763 1.57262 1.89983 1 1.42527 0.75793 -1.35893 -0.964942 
1 2.13945 0.924875 -0.644407 1.17863 1 0.040578 -0.597663 1.23873 1.01169 1 -0.0232202 0.871452 1.88648 -0.504174 1 -0.610043 -1.5793 0.944908 0.677796 
1 1.43307 0.644407 -0.0634391 0.724541 1 2.99149 0.904841 -1.86644 1.6394 1 0.283429 -1.71285 -1.50584 -0.0367279 1 -0.103514 -0.624374 -0.343907 -1.10518 
1 -0.594162 -1.01169 -0.15025 -1.38564 1 -0.103932 0.0767946 1.01836 -0.537563 1 1.86231 1.49249 0.724541 1.34558 1 0.39481 -0.464107 -0.978297 -0.991653 
1 1.55805 0.263773 -1.91319 -0.604341 1 0.666193 -0.390651 -0.223706 0.370618 1 -1.83435 -1.88648 1.19866 -1.24541 1 -0.509103 -1.90651 0.864775 1.2788 
1 -1.78154 -1.95993 1.19199 -1.03172 1 0.90148 0.30384 -0.664441 -0.63773 1 2.36624 1.19199 -1.73957 0.0100166 1 -0.874984 -0.54424 1.76628 -0.444074 
1 3.39144 1.93322 -1.98664 0.87813 1 2.05504 1.01169 -0.711185 0.791319 1 -0.10223 -0.644407 -0.497496 -1.25209 1 3.03167 1.13856 -1.8798 1.37229 
1 -0.440668 -0.998331 0.537563 -0.270451 1 0.729744 1.70618 1.59933 -0.410685 1 -0.838697 -1.60601 0.0367278 -0.838063 1 1.12333 -0.904841 -1.47245 0.657763 
1 1.20104 0.530885 0.0567612 0.524207 1 1.38655 1.20534 -0.0634391 -0.190317 1 2.72829 0.824708 -1.52588 1.5793 1 2.20475 1.96661 -0.237062 0.283806 
1 -0.88532 -0.0500835 1.67279 -1.29215 1 2.09661 1.07179 -0.731219 0.771285 1 1.29795 -0.0434057 -1.17863 0.130217 1 0.457482 -0.410685 -1.41903 -1.44574 
1 -0.0727723 0.691152 1.92654 -0.30384 1 1.46706 -0.330551 -1.23873 0.844741 1 0.352025 -0.123539 -0.777963 -1.34558 1 1.42688 -0.283806 -1.43239 0.464107 
1 2.2852 1.87312 -1.399 -0.75793 1 2.07874 0.317195 -0.93823 1.58598 1 -0.583414 -1.46578 1.79967 1.56594 1 2.0899 1.53923 -0.864775 -0.0767947 
1 1.0183 -0.136895 -1.95993 -1.25209 1 1.7523 0.237062 -0.858097 1.08514 1 -0.222618 -0.537563 1.27212 0.390651 1 1.3233 1.85309 0.397329 -0.731219 
1 1.95031 1.44574 -0.898164 -0.283806 1 1.20636 0.470785 0.75793 1.43907 1 2.84275 1.85309 -0.504174 1.52588 1 0.575578 -1.59933 -1.40568 0.550918 
1 0.523564 -1.08514 -0.931553 0.24374 1 1.10059 0.15025 -1.69282 -1.17863 1 0.983621 -1.00501 -0.911519 1.15192 1 -1.97839 -1.6394 1.34558 -1.74624 
1 1.18108 0.671118 1.35893 1.79299 1 -0.261063 -0.771286 -0.978297 -1.97329 1 1.09374 0.524207 -1.59265 -1.61937 1 0.180653 0.183639 1.89316 0.944908 
1 0.333051 -1.48581 -1.4591 -0.203673 1 1.62703 0.637729 0.317195 1.59933 1 2.02872 1.5192 0.951586 1.93322 1 -1.09859 -1.05175 0.651085 -1.49249 
1 0.373031 -1.53255 -1.01836 0.464107 1 0.266597 0.277128 -0.457429 -1.73957 1 1.61414 -0.597663 -1.76628 0.93823 1 0.879802 0.550918 1.19866 1.12521 
1 1.1569 -0.984975 -1.0384 1.35225 1 -0.523246 -1.77963 -0.75793 -0.824708 1 1.0999 0.0434056 -1.32554 -0.597663 1 -0.329006 0.93823 1.52588 -1.68614 
