# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0866489 -----------------
#dely    BF
0.050 -0.050785 -0.000016
0.150 -0.054447 -0.000018
0.250 -0.062389 -0.000022
0.350 -0.067405 -0.000025
0.450 -0.078989 -0.000030
0.550 -0.084426 -0.000034
0.650 -0.086391 -0.000037
0.750 -0.082598 -0.000038
0.850 -0.079213 -0.000039
0.950 -0.068949 -0.000037
1.050 -0.056845 -0.000034
1.150 -0.043549 -0.000029
1.250 -0.030066 -0.000022
1.350 -0.016939 -0.000014
1.450 -0.006622 -0.000007
1.550 -0.000931 -0.000001
1.650 0.002589 0.000004
1.750 0.001465 0.000004
