# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0157885 -----------------
#dely    BF
0.050 -0.122378 -0.000040
0.150 -0.104111 -0.000035
0.250 -0.078538 -0.000027
0.350 -0.043468 -0.000016
0.450 -0.011961 -0.000005
0.550 0.016119 0.000007
0.650 0.035512 0.000015
0.750 0.043154 0.000020
0.850 0.045596 0.000023
0.950 0.037849 0.000020
1.050 0.027487 0.000016
1.150 0.017009 0.000011
1.250 0.006023 0.000004
1.350 -0.002110 -0.000002
1.450 -0.007209 -0.000007
1.550 -0.008462 -0.000010
1.650 -0.005914 -0.000010
1.750 -0.002485 -0.000007
