# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.141681 -----------------
#dely    BF
0.050 -0.144588 -0.000047
0.150 -0.140806 -0.000047
0.250 -0.138919 -0.000048
0.350 -0.133075 -0.000048
0.450 -0.133276 -0.000051
0.550 -0.126876 -0.000051
0.650 -0.118640 -0.000051
0.750 -0.108449 -0.000050
0.850 -0.097957 -0.000049
0.950 -0.082208 -0.000044
1.050 -0.068264 -0.000041
1.150 -0.052363 -0.000034
1.250 -0.036966 -0.000027
1.350 -0.022225 -0.000019
1.450 -0.010877 -0.000011
1.550 -0.003197 -0.000004
1.650 0.001004 0.000002
1.750 0.000873 0.000003
