# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.253945 -----------------
#dely    BF
0.050 -0.290273 -0.000121
0.150 -0.274296 -0.000119
0.250 -0.254860 -0.000114
0.350 -0.235833 -0.000110
0.450 -0.217694 -0.000106
0.550 -0.201942 -0.000104
0.650 -0.182139 -0.000099
0.750 -0.164429 -0.000095
0.850 -0.145527 -0.000090
0.950 -0.128637 -0.000085
1.050 -0.111082 -0.000080
1.150 -0.094569 -0.000074
1.250 -0.077712 -0.000067
1.350 -0.061136 -0.000059
1.450 -0.044791 -0.000050
1.550 -0.031228 -0.000042
1.650 -0.017745 -0.000031
1.750 -0.005556 -0.000017
