# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.284447 -----------------
#dely    BF
0.050 -0.317743 -0.000111
0.150 -0.297371 -0.000107
0.250 -0.277884 -0.000104
0.350 -0.250980 -0.000098
0.450 -0.227500 -0.000093
0.550 -0.205568 -0.000089
0.650 -0.187287 -0.000086
0.750 -0.169440 -0.000083
0.850 -0.154963 -0.000081
0.950 -0.142170 -0.000081
1.050 -0.130285 -0.000081
1.150 -0.118625 -0.000081
1.250 -0.104126 -0.000079
1.350 -0.090017 -0.000078
1.450 -0.071927 -0.000072
1.550 -0.054677 -0.000067
1.650 -0.032967 -0.000053
1.750 -0.010943 -0.000032
