# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.195487 -----------------
#dely    BF
0.050 -0.221264 -0.000095
0.150 -0.205224 -0.000092
0.250 -0.195031 -0.000090
0.350 -0.181652 -0.000087
0.450 -0.168111 -0.000085
0.550 -0.155397 -0.000082
0.650 -0.141341 -0.000079
0.750 -0.127639 -0.000076
0.850 -0.114899 -0.000073
0.950 -0.101086 -0.000069
1.050 -0.087659 -0.000065
1.150 -0.074291 -0.000060
1.250 -0.060086 -0.000054
1.350 -0.047955 -0.000048
1.450 -0.034262 -0.000039
1.550 -0.022868 -0.000032
1.650 -0.012376 -0.000022
1.750 -0.003729 -0.000012
