# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0303831 -----------------
#dely    BF
0.050 -0.035106 -0.000012
0.150 -0.033843 -0.000012
0.250 -0.032063 -0.000012
0.350 -0.029271 -0.000011
0.450 -0.026881 -0.000011
0.550 -0.024179 -0.000010
0.650 -0.021925 -0.000010
0.750 -0.020060 -0.000010
0.850 -0.017552 -0.000009
0.950 -0.015420 -0.000009
1.050 -0.013406 -0.000008
1.150 -0.011148 -0.000008
1.250 -0.009113 -0.000007
1.350 -0.006501 -0.000006
1.450 -0.004066 -0.000004
1.550 -0.002234 -0.000003
1.650 -0.000942 -0.000002
1.750 -0.000121 -0.000000
