# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0839066 -----------------
#dely    BF
0.050 -0.110818 -0.000042
0.150 -0.103392 -0.000040
0.250 -0.096286 -0.000039
0.350 -0.087857 -0.000037
0.450 -0.078294 -0.000035
0.550 -0.069214 -0.000032
0.650 -0.061596 -0.000030
0.750 -0.053039 -0.000028
0.850 -0.045210 -0.000025
0.950 -0.037594 -0.000023
1.050 -0.030942 -0.000020
1.150 -0.023441 -0.000017
1.250 -0.017647 -0.000014
1.350 -0.011175 -0.000010
1.450 -0.007921 -0.000008
1.550 -0.003430 -0.000004
1.650 -0.001208 -0.000002
1.750 -0.000001 -0.000000
