# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0905311 -----------------
#dely    BF
0.050 -0.065713 -0.000030
0.150 -0.064156 -0.000030
0.250 -0.064467 -0.000031
0.350 -0.062706 -0.000031
0.450 -0.059639 -0.000031
0.550 -0.062737 -0.000035
0.650 -0.062198 -0.000036
0.750 -0.061550 -0.000038
0.850 -0.060772 -0.000040
0.950 -0.061190 -0.000043
1.050 -0.058126 -0.000045
1.150 -0.053344 -0.000045
1.250 -0.048362 -0.000045
1.350 -0.041610 -0.000043
1.450 -0.033705 -0.000040
1.550 -0.024981 -0.000036
1.650 -0.015042 -0.000028
1.750 -0.005012 -0.000016
