# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00459402 -----------------
#dely    BF
0.050 -0.060410 -0.000133
0.150 -0.052501 -0.000118
0.250 -0.032723 -0.000077
0.350 -0.014188 -0.000035
0.450 0.000805 0.000002
0.550 0.013232 0.000038
0.650 0.019499 0.000061
0.750 0.021093 0.000073
0.850 0.019522 0.000076
0.950 0.015955 0.000070
1.050 0.010952 0.000057
1.150 0.006730 0.000042
1.250 0.003620 0.000028
1.350 0.001751 0.000018
1.450 0.000572 0.000009
1.550 0.000144 0.000004
1.650 0.000009 0.000001
1.750 0.000000 0.000000
