# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0220799 -----------------
#dely    BF
0.050 -0.027934 -0.000144
0.150 -0.026943 -0.000142
0.250 -0.025614 -0.000141
0.350 -0.024150 -0.000140
0.450 -0.021568 -0.000133
0.550 -0.020974 -0.000141
0.650 -0.018311 -0.000135
0.750 -0.015685 -0.000128
0.850 -0.012426 -0.000114
0.950 -0.010270 -0.000106
1.050 -0.007127 -0.000087
1.150 -0.005204 -0.000077
1.250 -0.002766 -0.000053
1.350 -0.001352 -0.000035
1.450 -0.000414 -0.000016
1.550 -0.000062 -0.000005
1.650 0.000000 0.000000
1.750 0.000000 0.000000
